,labels,kor_sentence
3674,0,마케팅에는 티쿠릴라의 기존 인프라 구조와 러시아 현지 지식이 활용된다.
3675,0,"메차리토는 네오마르카 지분 약 18.3ppt, 의결권 약 12.7ppt를 차지하는 110만주의 네오마르카 주식을 매각할 예정이다."
3676,0,또 코네크란스와 기타는 코네크란스의 일본 합작법인 MHS코네크란스의 호이스트 유통사업을 키토로 이관할 계획이다.
3677,0,"맥주 소비 증가의 대부분은 극동, 중남미, 아프리카에서 일어났다."
3678,0,대부분의 새로운 변전소는 빠른 데이터 트래픽을 가능하게 하는 EDGE 기술을 지원합니다.
3679,0,대부분의 원자재는 유럽과 미국에서 수입되며 유로나 미국 달러로 지불되며 판매는 루블에서 이루어진다.
3680,0,"가장 최근에 그는 80인용 촉매 바이오 연료 회사인 Virent Energy Systems, Inc.를 설립했고, 그곳에서 그는 여러 금융을 통해 회사를 이끌었고, 회사의 시장 전략을 정의했으며, 회사의 첫 고객을 확보했다."
3681,0,"한국 소재 ATLAS 리서치 그룹에 따르면 4월 말 현재 모토로라는 한국 휴대폰 시장의 11.5%, 삼성은 55%, LG전자는 19%를 점유하고 있다."
3682,0,"미국 모토로라가 2억1740만대를 출하해 21.3%의 시장점유율로 2위를 차지했고, 한국의 삼성전자가 1억180만대를 출하해 11.6%의 점유율을 기록했다."
3683,0,요르티카 씨는 핀란드 아우토텍 오이지의 베이스메탈 부문 사장이며 아우토텍의 집행위원회 위원이다.
3684,0,K.R. Vasantha씨는 무기계약제조서비스 전무이사로 임명되었다.
3685,0,도링 씨는 1989년부터 이튼에 근무해 왔으며 2007년 1월부터 이튼 전력 제어 사업부의 사업부장으로 근무했습니다.
3686,0,Koistinen씨는 1997년부터 다양한 영업 관리 및 사업 개발 고위직을 맡고 있는 Nokia Siemens Networks에서 합류했습니다.
3687,0,맥도날드 씨는 솔로 경력과 두비 브라더스 시절의 히트곡과 혼합된 결과를 얻은 R&B 커버곡 선곡으로 그날 저녁을 자신만의 세트로 시작했다.
3688,0,M-real 주식 거래소는 2006년 9월 29일 오후 4시 15분에 발표되었습니다. 카이로 코퍼레이션과 메차리토 그룹 자회사인 M-리얼 코퍼레이션은 카이로로부터 카이로코스키 천연가스 발전소를 M-레알에 매입할 수 있는 선택권을 주기로 합의했다.
3689,0,M-real은 할레인 및 고흐름+hle 공장에서 표준 코팅 미세지 생산을 중단할 계획이다.
3690,0,네스테오일은 감원 대상 직원 111명에게 배치 서비스를 제공할 예정이다.
3691,0,뉴스 코퍼레이션의 MySpace.com 웹사이트는 비디오 아티스트 지망생들을 발굴하기 위한 노력의 일환으로 확대된 브로드밴드 에미상 시상식에 출품작들을 전시할 예정이다.
3692,0,니암은 재무 투자자들에게 모든 유형의 부동산에 투자하는 펀드에 대한 투자를 통해 높은 수익을 제공한다.
3693,0,비랄라 오이압의 티이마리 주식 소유에 관한 어떠한 변경도 일어나지 않았다.
3694,0,파병에 대한 재정적인 세부 사항은 공개되지 않았다.
3695,0,재무나 가격 세부 사항은 공개되지 않았다.
3696,0,계획된 마감일은 제공되지 않았습니다.
3697,0,서비스 가격 세부 정보는 공개되지 않았다.
3698,0,"노르데아 은행 AB 공표는 주식 자본과 의결권의 0.008%에 해당하는 6,000주를 보유하고 있다."
3699,0,노르데아 판키 수오미 오이의 스톤소프트 주식회사 지분이 1-20 이하로 떨어졌다.
3700,0,노르데아가 신디케이트 대출금을 조정할거야
3701,0,노르트슈테르난은 살콤프의 지분과 투표의 22.4%를 추가로 매입하는 데 선택권을 사용했다.
3702,0,N-Viro는 자치단체와 제휴하여 처리시설을 독립적으로 운영한다.
3703,0,"Okmetic은 2004년 초에 에스포에 있는 공장을 폐쇄하고, 현장의 모든 생산 라인을 핀란드 반타 공장과 미국 텍사스에 있는 Okmetic 공장으로 옮겼다."
3704,0,"옥메틱은 전 세계 고객 기반과 판매 네트워크, 핀란드와 미국에 생산 공장, 일본과 중국에 계약 제조업체를 보유하고 있다."
3705,0,예비 견적으로 그 호텔은 노보텔이라는 브랜드로 운영될 것이다.
3706,0,사노마 잡지부의 가장 큰 프로젝트 중 하나WSOY - Sanoma Magazine International은 2006년에 러시아 잡지 Gloriya를 창간했다.
3707,0,검토 기간 중 핀란드 사업부의 영업이익은 총 11.3 유로로 2005년 수준에 머물렀다.
3708,0,"여신전문기관법에 따른 OP-포홀라 그룹의 자본적정률은 12.1%, 계층1 비율은 12.1%였다."
3709,0,특히 에너지 및 공정 산업 분야의 기업들이 우리의 고객이다.
3710,0,"우리의 주요 지리적 시장은 유럽, 러시아, 중동, 남아프리카, 일본이다."
3711,0,NAT의 툴은 비즈니스 사용자와 ICT 전문가 모두의 요구를 고려하여 특별히 설계되었습니다.
3712,0,"아우토텍의 납품은 하루 1,600톤의 알루미나를 생산할 수 있는 순환유체층 석회화 공장의 엔지니어링, 공급, 건설 등을 포괄한다."
3713,0,OVA 출판사는 합작법인의 지분 60%를 보유하고 있으며 IMSM은 지분 40%를 보유하고 있다.
3714,0,파노스타자는 2007년 5월 30일 주식 교환에 따라 68.77pct의 주식 자본과 수오멘 헬라스토 주식 의결권을 소유하고 있다.
3715,0,Panostaja Plc는 오늘 인쇄 서비스 제공업체인 Suomen Graafiset Palvelut Ltd의 전체 주식 자본을 인수했다.
3716,0,페이퍼컴퍼니 엠레알은 25gsm의 라이터 보드를 이용해 비스킷 상자 10만개를 만들 경우 12개월 동안 절약되는 이산화탄소는 자동차로 1000㎞를 주행할 때 발생하는 이산화탄소와 맞먹는다고 계산했다.
3717,2,"제지주가 2.30pct 내린 14.01유로, 엠리얼이 2.86pct 내린 5.09유로, UPM-키메네 1.14pct 내린 19.10유로로 하락폭이 컸다."
3718,0,감액 중 일부는 퇴직 약정을 통해 이루어질 것이다.
3719,0,"취득한 주식에 대한 지불은 현금으로 이루어질 것이며, 주당 가격은 1유로에 관리비를 더한 금액이 될 것입니다."
3720,0,"pct가 4,442.10으로 낮아졌다."
3721,0,체코의 제약 시장은 최근 체코의 제약 시장에 대한 시장 분석을 발표했습니다.
3722,0,이탈리아의 제약 시장은 최근 이탈리아의 제약 시장에 대한 시장 분석을 발표했습니다.
3723,0,네덜란드의 제약 시장은 최근 네덜란드의 제약 시장에 대한 시장 분석을 발표했습니다.
3724,0,"이전에, 그 수치는 2009년보다 약간 낮을 것으로 예상했습니다."
3725,0,기존에는 2008년 재무실적이 2008년과 같은 수준을 유지할 것으로 예상했다.
3726,0,세금 후의 이익은 총 12.1 유로였다.
3727,0,QPR ProcessGuide는 프로세스 컨텐츠를 중앙 집중식으로 저장하고 관리하는 시스템 솔루션인 QPR ProcessGuide Xpress로 사용할 수 있습니다.
3728,0,"Quartal Oy는 현재 Satama Interactive Plc의 주식 2,094,063주를 소유하고 있는데, 이는 주식자본과 의결권의 5,19%에 해당한다."
3729,0,르네사스 모바일 유럽 주식회사는 오울루에 약 470명의 직원을 두고 있다.
3730,0,리코 사장은 이번 매각으로 회사는 곡물 기반 사업에 집중할 수 있게 될 것이라고 말했다.
3731,0,리코는 담배회사 알타디스의 유럽 사업부장을 역임한 후 2006년 여름 라이시오의 베네콜 사업을 관리하기 시작했다.
3732,0,RIM은 6.0 버전의 모바일 운영 체제를 사용하여 BlackBerry OS UI를 개선했습니다.
3733,0,리미 슈퍼마켓은 치안럴 센터의 주요 고객이다.
3734,0,림베스타는 현재 에스토니아 소유의 부동산 개발 회사인 EL 네킬노자마스 투르타스가 관리하고 있다.
3735,0,Tekla의 부사장인 Risto Raty는 Tekla Structures와 ArchiCAD가 건설 프로젝트 전반에 걸쳐 전체 설계 및 문서화 워크플로우를 다룰 것이라고 말했습니다.
3736,0,"Rohwedder 그룹은 유럽, 북미, 아시아의 고객을 위한 자동차 용품, 통신 및 전자 산업 제공업체이다."
3737,0,로사는 가장 잘 알려진 덕버그 삽화가 중 한 명입니다.
3738,0,RSA의 주가는 상장 당시 156.9포인트로 마감했다.
3739,0,루빈은 캐프먼이 2009년에 1-2건의 추가 거래를 발표할 것으로 예상한다고 말했다.
3740,0,러시아의 비디오 인터내셔널 그룹은 러시아 미디어 벤처스의 지배 지분을 보유하고 있다.
3741,0,우토쿰푸 테크놀로지 사업은 오는 10월 10일부터 헬싱키 노르딕 거래소에 거래되기 시작할 것이며 올해 우토쿰푸 테크놀로지 거래소에 상장된 여섯 번째 회사가 될 것이라고 28일(현지시간) 밝혔다.
3742,1,"핀란드 살로, 2006년 8월 29일 - 베네본은 오랜 기술 파트너인 Pollex로부터 전체 모바일 소프트웨어 플랫폼인 Opna를 라이센싱하여 사내 기술 플랫폼을 더욱 강화할 계획을 오늘 발표했습니다."
3743,0,노르데아의 대주주가 된 삼포그룹은 트릭베스타의 주요 경쟁사인 이프피앤씨손해보험을 소유하고 있다.
3744,0,스캔필 지분은 계약 전자제품 제조업체인 스캔필 EMS 그룹의 100%를 포함한다.
3745,0,직접주 발행으로 가입한 주식의 등록이래 신규 판노스타자 주식 및 의결권 수는 4173만3110주이다.
3746,0,"Stora Enso의 북미 사업장은 연간 약 300만 톤의 용량을 가지고 있으며, 약 4,350명의 직원이 근무하고 있습니다."
3747,0,스토라엔소는 이 합병 회사의 지분 19.9 ℓ를 받게 된다.
3748,0,스토라는 2월 4일 4분기 및 2009년 전체 실적을 발표할 예정이다.
3749,0,Storengy는 천연가스의 지하 저장에 전념하는 GDF SUEZ 회사입니다.
3750,1,스트랜드 어소시에이츠는 매디슨 본사 공간을 확장하여 엔지니어링 회사에 약 100명의 직원을 충원하고 있다.
3751,0,"1997년에 바레스부오 파트너스의 지분 47.5개를 인수하였고, 2002년과 2005년에 나머지 지분을 인수하였다."
3752,0,"테크노폴리스, 상트페테르부르크 통신대학교, 러시아 입법지원기금은 올해 5월 상트페테르부르크에 테크노파크를 설립하기 위한 의향서에 서명했다. 상트페테르부르크 강 기슭에 있어요 피터스버그 통신 대학교입니다."
3753,0,"테크노폴리스는 핀란드 오울루, 반타, 에스푸, 라펜란타, 이바스키라, 탐페레에 지사를 두고 있으며 러시아로의 사업 확장도 준비하고 있다."
3754,0,미코넨 대변인은 테크노폴리스가 공원을 짓기 위해 4.6헥타르에 달하는 부지를 확보했다고 말했다.
3755,0,테클라 그룹의 2006년 순매출은 약 5천만 유로였으며 영업실적은 1360만 유로였다.
3756,0,Teleste는 2009년 말에 배송을 시작할 것으로 기대하고 있습니다.
3757,0,"광범위한 산업 및 운영 경험 덕분에 사이버컴은 통신, 산업, 미디어, 공공 부문, 소매, 은행 및 금융 서비스와 같은 시장에 전략적이고 기술적인 전문지식을 제공한다."
3758,0,"이 연설은 또한 이태리 대형마트 이탈리의 집에서도 일어나는데, 이는 ""자, 얘들아, 우리는 장난감 빌딩에 갈 거야!""라는 것을 의미한다."
3759,0,"3C엑스포는 둥관시의 지원을 받아 매년 열리는 둥관만의 시그니처 쇼로 컴퓨터 액세서리, 소프트웨어, 통신, 네트워크 제품 등이 전시된다."
3760,0,"인수한 사업주 자산은 텍티아 모바일이라는 브랜드의 모바일 인증 및 서명 솔루션이다.웹 전자 메일, SSL-VPN, MS 쉐어포인트, Tetia Secure 솔루션 및 기타 응용 프로그램 및 리소스에 대한 인증을 제공하는 ID."
3761,0,이번 인수는 라미렌트의 중부유럽 및 동유럽 성장 전략의 일환이다.
3762,1,이번 인수는 라미렌트가 선별된 입지에서의 입지를 강화하기 위한 전략의 일환이다.
3763,0,이 계약에는 애플리케이션 유지보수 및 지원 서비스가 포함됩니다.
3764,0,협약서에는 현재 회사가 있는 모든 지역에서 메르카토르의 공급망을 관리하는 전 과정이 담겨 있다.
3765,0,"아메리카는 Gemalto 청구서의 25%를 차지하며, 라틴 아메리카는 이 회사에서 가장 빠르게 성장하는 지역 중 하나입니다."
3766,0,이 계약의 연간 가치는 향후 3년간 200만 달러로 추산된다.
3767,0,이 지역에는 일부 중앙 건물도 포함될 예정이며 혼카라켄네는 인도 협상을 시작했다.
3768,0,은행은 또한 2007년 10월에 보류했던 대시 8 - Q400 제트기와 관련된 추가 비용을 예상하고 있다.
3769,0,이 은행의 리스 부문인 노르데아 리싱은 440만 유로의 수익을 올리며 한 해를 마감했다.
3770,0,이사회는 사리 발다우프 회장 - 타피오 힌티카 - 헤이키 웨스터룬드로 구성된 보수위원회를 설립하였다.
3771,0,만기가 5년인 이 채권은 은행의 국내 채권 프로그램의 일부이다.
3772,0,이 다리는 14번 고속도로 개발 프로젝트의 일부이다.
3773,0,이 건물에는 제품 개발 및 테스트 실험실이 들어설 예정이다.
3774,0,사업 영역의 순매출은 2006년에 2m를 약간 웃돌았다.
3775,0,북미의 사업 개발 계획은 린 섀너핸이 이끌고 있다.
3776,0,이 사업은 2011년 2월 1일자로 설계 서비스 생산이 Eteplan Operations라는 하나의 독립체로 결합되는 방식으로 조직되었다.
3777,0,"사업 이전은 2007년 1월 1일부터 효력이 발생하며, 47명의 종업원이 엘리사에서 덱썸으로 계속 근무하게 된다."
3778,0,이 센터는 라흐티와 자벤파아 사이의 새로운 직통 철도 근처의 한코-만살라-포르부 도로 옆에 있는 만탈라 카풀리 지구에 건설될 것이다.
3779,0,독자층의 변화는 크지 않았다.
3780,0,오늘 해당 거래가 종료되었습니다.
3781,0,거래 종료는 2008년 1월 10일로 예정되어 있다.
3782,0,이 자금의 자본금 합계는 1억-1억 5천만 유로가 될 것으로 예상된다.
3783,0,"이 회사는 2006년 순매출 140mln 유로 188.9mln, 영업이익 13mln 유로 17.5mln을 기록했다."
3784,0,위원회는 카르텔을 논의하기 위해 1997년 11월 브뤼셀의 한 식당에서 두 회사가 가격 인상을 논의한 것을 포함해 여러 차례 회의를 한 증거를 발견했다.
3785,0,"위원회는 의장에게 매달 5,000유로, 부의장에게 3,500유로, 기타 이사회 위원들에게 2,500유로의 보수를 제안한다."
3786,0,업체들은 UPM 프레이 벤토스 펄프 제분소와 유칼립투스 재배 전문기업 포레스탈 오리엔탈에 매각할 예정이다.
3787,0,"자산규모가 유로2.8억 유로인 이 회사는 핀란드 5대 주주 중 핀란드 보험사인 일마리넨 4.34%, 바르마 0.70%를 비롯해 핀란드 국가연금기금 VER 0.61%를 보유하고 있다."
3788,0,이 회사는 또한 조각 복합 건물인 라보치 이 콜호즈니차 노동자와 집단 농부의 눈 녹는 시스템을 갖추었다.
3789,0,회사는 또한 덴마크 4G 네트워크의 배치가 계속되고 있으며 2011년에는 덴마크 인구의 75%를 커버할 것으로 예상한다고 말했다.
3790,2,이 회사는 2008년 말 빌링햄에 있는 암모니아 공장을 일시적으로 폐쇄하고 잉스 시설의 유지보수 기간을 연장하기로 결정했다.
3791,0,그 회사는 2005년에 배당을 하지 않았다.
3792,0,그 회사는 2009년 전체 순매출액이 예년 수준이 될 것으로 예상한다.
3793,0,"그 회사는 2007년 전체 순매출액이 950만-1,000만 유로가 될 것으로 예상하고 있다."
3794,0,"이 회사는 2008년에 1,080만 유로의 순매출액을 기록했으며, 현재 핀란드, 에스토니아, 폴란드에 약 120명의 직원이 근무하고 있다."
3795,0,이 회사는 2005년에 19.8 mn의 순매출과 1.8 mn의 세전 이익을 기록했다.
3796,0,이 회사는 120명의 직원을 보유하고 있으며 연매출은 약 1600만 유로이다.
3797,0,이 회사는 연간 매출액이 32.8백만 유로이다.
3798,0,"이 회사는 보험, 주택담보대출, 자동차 및 개인대출, 금융중개업, 장비금융리스 등 금융상품 판매에 관여하고 있다."
3799,0,"이 회사는 소비자 포장, 사무용 서류, 전문 서류, 마켓 펄프 및 에너지 4개의 주요 부문을 통해 운영됩니다."
3800,0,이 회사는 2010년 동안의 시장 상황에 따라 이 부대의 전문 인력을 수십 명으로 늘릴 계획이다.
3801,0,이 회사는 2006년에 302mln 유로 $441.6mln의 순매출액과 16pct의 영업마진을 기록했다고 발표했다.
3802,0,"이 회사의 서비스는 디지털 인쇄, 인쇄 준비, 오프셋 인쇄, 사후 처리 및 발송 서비스를 포함한다."
3803,0,"이 회사의 운송 사업은 플로리다 록 앤 탱크 라인을 통해 이루어지는데, 플로리다 록 앤 탱크 라인은 액상 및 건상 벌크 상품의 모터 캐리어에 의한 운송에 주력하는 남동부 운송 회사이다."
3804,0,회사 측은 지주회사 지분의 80%가 홍콩 상장 모회사인 미드빌 홀딩스에 매각될 예정이라고 밝혔다.
3805,0,그 회사는 대부업체들로부터 160만 유로에 달하는 무담보 신용한도에 동의했다고 말했다.
3806,0,회사는 EB가 이전에 LG전자를 위한 맞춤형 솔루션을 제공했으며 현재는 무선 사업자는 물론 다른 모바일 단말 공급업체에서도 상용화하고 있다고 밝혔다.
3807,0,회사 측은 현재 플라스틱 사업 경영진이 공동 소유주인 신설법인 CPS GmbH에 매각할 예정이라고 밝혔다.
3808,1,그 회사는 그 자산을 대차대조표와 재무상태 강화에 사용할 것입니다.
3809,0,"합성체는 열분무로 생성된 하드코팅 층으로 코팅되어 있으며, 코팅은 그라운드 처리되어 있습니다.''"
3810,0,이 연결 장치는 100명 이상의 전자 송장 고객을 보유하고 있으며 연간 거래 건수는 거의 100만 건에 달한다.
3811,0,계약에는 프로젝트의 다음 단계에서 75개의 ASC를 추가로 제공할 수 있는 옵션이 포함됩니다.
3812,0,계약금액은 약 100만 유로입니다.
3813,0,계약 금액은 240만 유로에 달한다.
3814,0,크레딧은 선박 가격의 약 70%를 차지합니다.
3815,0,고객은 협력 소매업체 Osuuskauppa Suur-Savo입니다.
3816,0,고객은 현지 회사인 이테라 상호 연금 보험이며 이 회사의 주요 세입자는 미디어 회사인 알마 미디어 코퍼레이션 HEL : ALN1V가 될 것이다.
3817,0,"그런 다음 고객이 사이트로 전달되고, 첫 번째 번호로 로그인하게 됩니다."
3818,0,"이번 계약에는 모든 렌털 장비와 관련 상품, 차고 임대 계약, 직원 2명이 포함되어 있다고 회사측은 밝혔다."
3819,0,이번 계약은 글로벌 고객사의 파트너로 운영되며 산업기술 설계 서비스를 제공하겠다는 이트플랜의 전략과 맥이 닿아 있다.
3820,0,이 결정은 의료용 및 자동차 산업용으로 사용되는 비와벤을 생산하는 라인의 활용도가 낮음을 반영한다.
3821,0,이 신문은 이 단체가 에스토니아산 육류와 육류 제품을 핀란드에 수입하는 것에 동의하는지 여부가 결정될 것이라고 덧붙였다.
3822,0,이 장치에는 고객 피드백과 제품 개발을 위한 아이디어를 컴파일하기 위한 핀에어 자체 애플리케이션도 포함되어 있다.
3823,0,이 장치는 2006년 말 중국 시장에 출시될 예정이다.
3824,0,Diameter Protocol은 IETF RFC 3588 및 IETF RFC 3539 표준에 따라 개발됩니다.
3825,0,"분할된 활동은 2009년에 1억 4,510만 유로의 순매출과 890만 유로의 영업이익을 기록했다."
3826,0,"매각된 회사는 TietoEnator의 사업 영역인 Government, Manufacturing & Retail의 일부이다."
3827,0,"지난해 이미 지급한 A주 0.45유로, K주 0.43유로에 더해 배당금이 지급된다."
3828,0,"이 중분류는 또한 이러한 단위들의 공동 판매, 마케팅 및 통제 기능을 포함한다."
3829,0,"EA Reng 그룹은 2007년 약 8,400만 크론의 판매량을 기록했다."
3830,0,"EBRD는 자체 자금으로 2,160만 유로의 대출을 제공하고 있으며 1,000만 유로의 B 부분은 핀란드 노르데아 은행과 포흐욜라 은행 등 두 개의 핀란드 시중은행에 신디케이션되어 있다."
3831,0,EBRD는 자체 자금으로 2160만 유로를 대출하고 있으며 1000만 유로 중 B 부분은 핀란드 노르데아은행 핀란드 주식회사 770만 유로와 포흐욜라 은행 주식회사 230만 유로에 신디케이션되어 있다.
3832,0,"EBRD는 자체 자금으로 21.6mln A 대출을 제공하고 있으며, 10mln 유로 중 B 부분은 핀란드의 두 시중은행인 노르데아 은행 핀란드 7.7mln 유로와 포흐욜라 은행 2.3mln 유로에 신디케이션되었다."
3833,0,경제개발통상부와 산업자원부는 코스트로마 지방행정부와 러시아 목재수출자연합과 함께 2003년부터 네야에 펄프 및 제지공장 건설을 위한 투자유치 작업을 벌이고 있다.
3834,0,네트워크의 전기 요구량은 새로운 모바일 세대와 함께 증가할 것입니다.
3835,2,이 중 14명의 고용계약은 회사가 이전에 진행한 사용자-직원 협의의 결과로 2009년 3월에 종료될 예정이다.
3836,0,"에너지 부문은 운송량의 약 33%, 철강 산업은 약 57%를 차지했다."
3837,0,Maritim Food AS의 기업가치는 약 EUR15m으로 결정되었습니다.
3838,0,"Ixonos가 이번 계약을 통해 취득한 장비에는 기계공학 하드웨어, RF 및 안테나 측정 실험실, 오디오, 카메라, 디스플레이 측정 설비, 모바일 장치 테스트를 위한 장치 및 로봇 장치가 포함됩니다."
3839,0,"장비는 핀란드 홀롤라에 있는 바흐토 공장에서 제작될 예정이며, 납기는 2009년 1분기에 예정되어 있습니다."
3840,0,프레임 계약의 연간 예상 가치는 약 5천만 유로입니다.
3841,0,이 거래의 예상 가치는 920만 달러이다.
3842,0,EUR17M 계약에는 설계와 시공이 모두 포함되어 있습니다.
3843,0,"이 임원은 비즈니스 이더넷 서비스 부문에서는 브라질, 칠레, 아르헨티나, 멕시코 등이 도입을 주도하고, 모바일 백홀용 통신사 이더넷은 브라질과 멕시코가 얼리 어답터가 될 것이라고 말했다."
3844,0,그 확장된 회사는 계속해서 NewPage로 불릴 것이다.
3845,0,증설공장은 2009년 10월 중순 가동될 예정이다.
3846,0,확장은 2009년 가을에 마무리될 예정이다.
3847,0,이 확장은 2006년 4분기에 실시될 예정이다.
3848,0,이 대출은 7년 만기 200mln 유로 292.4mln과 150mln 유로 219.3mln 5년 만기 회전 신용 대출로 구성되어 있다.
3849,0,"이 시설은 약 19,000 평방미터의 임대 면적을 가질 것이다. 라타마키 비즈니스 파크에 위치한 이 공장의 부지는 포르사 시에서 구입할 예정이다."
3850,0,이 수치는 핀란드에서 수출되는 식품은 포함하지 않는다.
3851,0,부동산 포트폴리오의 공정가치 변동분인 2620만 유로가 포함된 수치다.
3852,0,"필터 팁은 0.1-1200 -dl의 볼륨 범위에 포함되며 10, 20, 100-120, 200, 300, 1000 및 1200 -dl의 볼륨 용량에 대한 새로운 크기를 포함합니다."
3853,0,권리 제공의 최종 결과는 2009년 10월 23일에 보고될 예정이다.
3854,0,그 회사는 휴대폰과 다른 통신 제품용 부품을 만든다.
3855,0,목표는 핀란드와 북부 발트 해 지역에서 상당한 확장을 하는 것이다.
3856,0,정부는 지난 달 텔리아소네라의 지분 8%를 경매에 부쳐 매각하기 시작했다.
3857,0,"이 그룹은 2005년에 순매출 35.3mln 유로 46.5mln, 영업이익 76만 유로 1.0mln을 기록했다."
3858,0,2007년 이 그룹의 순매출액은 유로683.6m이다.
3859,0,"2006년 매출액은 3920만 유로, 영업이익은 390만 유로였다."
3860,0,"리퀴드 핸들링 부문은 바이오히트 브랜드로 연구소, 대학, 병원뿐 아니라 제약, 식품, 기타 산업에서 사용되는 기계 및 전자 피펫을 포함한 실험실 장비와 액세서리를 제공한다."
3861,0,CPP의 제조는 뭄바이 인근 코폴리에 있는 바르칠라 공장의 기존 수출 지향 유닛 EOU에서 수행될 것이다.
3862,0,생산은 2009년 초에 피에타르사리에서 시작될 것이고 배송은 2009년 10월에 이루어질 것이다.
3863,0,시장에서는 하이네켄이 하트월 전체 또는 일부를 판매할 것으로 예상하고 있다.
3864,0,두 통신 사업자의 합병은 세계에서 네 번째로 큰 통신 사업자가 될 것으로 예상되었다.
3865,0,"가장 비중 있는 자본 지출 항목은 글로벌 기업 자원 계획 ERP 프로젝트, 제품 개발 및 생산 기계 분야였다."
3866,0,이번 조치는 HKscan의 생산 관련 유형자산은 물론 국내 자회사 및 관계회사 보유지분을 HKscan 핀란드로 이전하는 방식으로 진행된다.
3867,0,"2009년 헬스케어 무역 사업의 순매출액은 1억 4,520만 유로, 영업이익은 890만 유로 790만 유로였다."
3868,0,발전소 사업의 순매출액은 2005년 7억1030만 유로였다.
3869,0,이 새로운 주식은 2006 회계연도에 배당받을 수 있는 권리를 보유자들에게 부여한다.
3870,1,아메르스포츠의 전략기획 및 집행관리 강화를 위해 신설된 자리가 마련됐다.
3871,0,신문의 최고의 판매 자산은 고품질의 저널리즘과 저널리즘 콘텐츠이다.
3872,0,이번 구조조정으로 인해 탈렌툼의 프리미디어 사업영역에 발생한 비반복비용은 2.0mln유로(약 2.7mln)에 달하며 2007년 2분기 재무성과에 포함될 예정이다.
3873,0,Tekla Structures가 사용 중인 프로젝트는 Insteel Engineers Pvt Ltd-IIVRCL Infrastructure & Projects Ltd & CIDCO가 개발하고 있는 Vashi Exhibition Center이다.
3874,0,"판매될 공장에는 핀란드, 프랑스, 폴란드, 터키의 제조 사업부와 독일, 리투아니아 등의 판매 사업부가 포함된다."
3875,0,옵션에는 Ovako에서 보유 중인 공유의 일부 또는 전체 분리가 포함될 수 있습니다.
3876,0,피스카의 오렌지 손잡이 가위는 필라델피아 미술관과 뉴욕 현대 미술관의 영구 디자인 컬렉션의 일부이다.
3877,0,"이 주문은 또한 설계 서비스, 하드웨어, 소프트웨어 라이센스뿐만 아니라 6년간의 유지보수 서비스도 포함합니다."
3878,0,이 명령에는 2001년 바흐토가 납품한 신발 압착기의 광범위한 정비 작업도 포함되어 있다.
3879,0,"이 명령은 아웃소싱된 애플리케이션 관리, 지원 및 Tecnotree 및 타사 애플리케이션에 대한 계획으로 구성됩니다."
3880,0,이번 수주에는 중국 원충조선소에서 건조될 컨테이너 급유기 12대를 위해 납품될 선박 크레인 48대가 포함돼 있다.
3881,0,"주문 값은 EUR 6.9 mn이며, 설계 서비스와 하드웨어 및 소프트웨어 라이센스로 구성됩니다."
3882,0,또한 지진 압축기의 제어를 위한 몇 가지 고출력 드라이브도 포함되어 있습니다.
3883,0,주문은 2006년 중에 설치될 기계실이 없는 코네 모노 스페이스 엘리베이터 26대에 대한 것이다.
3884,0,오울루 공장은 약 120명의 직원을 고용하고 있다.
3885,0,매매대장에 등록된 주식 총수와 이와 관련된 의결권 총수에 비례해 지분율과 의결권 비율이 산정됐다.
3886,0,옵션권으로 가입한 주식의 주당 청약가격은 1.35유로였다.
3887,0,"노키아의 다른 두 공급사인 Oyj와 Perlos는 노키아 단지 내에 공장을 설립할 계획을 발표했고, 그들은 Rs 365 크로어를 투자할 것이다."
3888,0,"폴란드 사업은 약 1,000명의 직원을 고용하고 있으며, 2007년에는 약 7,000만 유로의 순매출액을 기록했다."
3889,0,"이 포트폴리오는 118,000㎡의 임대 가능한 공간으로 구성되어 있으며, 공실률은 약 5%이며, 약 140개의 세입자가 있으며, 그 중 가장 큰 두 곳은 스웨덴 정부와 에릭슨이다."
3890,1,별다른 추가 투자 없이 생산능력을 3배로 늘릴 수 있다고 회사 측은 밝혔다.
3891,0,2007년 여름에 시작된 이 프로그램은 원래 약 2년 동안 지속될 것으로 추정되었다.
3892,0,주주들이 하누 크로거스씨를 이사회에 선출하자는 제안은 엘코텍과 관련된 모든 문제에 대한 그의 오랜 경험과 지식을 바탕으로 합니다.
3893,0,인터디지털은 나머지 매출액은 다른 회사와의 기술협약을 통해 창출될 것이라고 말했다.
3894,0,덴마크 은행은 나머지 금액은 부채로 충당될 것이라고 밝혔다.
3895,0,이번 조직 개편은 HKscan Corporation의 핀란드 내 생산 관련 유형자산과 자회사 및 관계사에 대한 보유 지분을 HKscan 핀란드 Oy로 이전하는 방식으로 진행된다.
3896,0,보고서에는 2007년과 2008년의 유통 점유율 정보뿐만 아니라 범주 수준 회사 및 브랜드 점유율이 포함되어 있습니다.
3897,0,세금 이전의 결과는 2천 5백만 유로의 손실이었다.
3898,0,그 결과는 개념적인 발전소 설계와 자본 추정을 준비할 수 있게 할 것이다.
3899,0,2007년에 런칭한 소매 체인은 회사의 이익과 매출 전망에 부합하지 않는다.
3900,0,러시아의 거대 가스 회사인 페로나는 2004년 말 이 회사에 4600만 리타를 투자했으며 현재 주식 자본의 99.5%인 8693만6000리타를 소유하고 있다.
